"FUNCTION_ID_ONE","FUNCTION_ID_TWO","FUNCTION_ONE_NAME","FUNCTION_ONE_TYPE","FUNCTION_ONE_STARTLINE","FUNCTION_ONE_ENDLINE","FUNCTION_TWO_NAME","FUNCTION_TWO_TYPE","FUNCTION_TWO_STARTLINE","FUNCTION_TWO_ENDLINE","FUNCTIONALITY_ID","SYNTACTIC_TYPE","SIMILARITY_LINE","SIMILARITY_TOKEN"
"3870229","15032727","178883.java","selected","18","26","1797960.java","selected","322","330","24","3","0.5","0.635135135135135"
"15115902","19127985","1321892.java","selected","426","435","1564662.java","selected","26","33","41","3","0.5","0.634146341463415"
"5652166","7707971","2312307.java","selected","325","335","1321014.java","selected","125","133","41","3","0.538461538461538","0.774509803921569"
"2142503","12267275","1975126.java","selected","21","34","2042278.java","selected","160","169","24","3","0.571428571428571","0.384615384615385"
"3324262","12915827","594135.java","selected","210","218","1822094.java","selected","36","47","41","3","0.5","0.515873015873016"
"16142436","18306140","127068.java","selected","1897","1906","2738010.java","selected","551","558","41","3","0.666666666666667","0.707317073170732"
"3616773","14258226","980861.java","selected","150","159","1616147.java","selected","103","113","24","3","0.5","0.584158415841584"
"11440870","22571951","2274744.java","selected","413","422","1677724.java","selected","113","123","41","3","0.571428571428571","0.757894736842105"
"17401582","18670726","2056737.java","selected","10","21","2164331.java","selected","347","356","24","3","0.5","0.712121212121212"
"13620416","22984624","2645497.java","selected","239","250","467119.java","selected","462","474","24","3","0.615384615384615","0.688172043010753"
"6409829","14313420","860471.java","selected","73","83","179109.java","selected","300","307","41","3","0.538461538461538","0.563106796116505"
"6925921","23677136","1039242.java","selected","20","36","BubbleSort.java","sample","57","73","7","3","0.555555555555556","0.882882882882883"
"5652166","6409830","2312307.java","selected","325","335","860471.java","selected","85","95","41","3","0.615384615384615","0.902912621359223"
"12117054","21433001","238616.java","selected","603","611","1316903.java","selected","435","444","41","3","0.5","0.693069306930693"
"18244080","18244082","784037.java","selected","37","43","784037.java","selected","63","72","33","3","0.6","0.63855421686747"
"5926450","7483038","799816.java","selected","117","127","477581.java","selected","107","118","24","3","0.5","0.790123456790123"
"4133428","5079997","1090867.java","selected","542","551","1814816.java","selected","463","471","41","3","0.583333333333333","0.683168316831683"
"7412290","14504867","2149595.java","selected","220","228","963841.java","selected","58","68","41","3","0.538461538461538","0.801980198019802"
"230246","17484945","59570.java","default","13","17","592330.java","selected","365","370","20","3","0.666666666666667","0.727272727272727"
"18712047","20644778","844874.java","selected","31","39","2604410.java","selected","463","471","41","3","0.545454545454545","0.633663366336634"
"5127007","8786313","2070032.java","selected","15","25","2406121.java","selected","18","30","7","3","0.666666666666667","0.826923076923077"
"1612068","8182890","448380.java","selected","535","544","615216.java","selected","378","386","41","3","0.666666666666667","0.658536585365854"
"7246103","15115902","2289722.java","selected","68","76","1321892.java","selected","426","435","41","3","0.583333333333333","0.752941176470588"
"2699043","15236778","2424712.java","selected","109","117","70976.java","selected","71","81","41","3","0.538461538461538","0.646464646464646"
"3837844","12915827","271253.java","selected","146","153","1822094.java","selected","36","47","41","3","0.571428571428571","0.523809523809524"
"3618819","20644778","748535.java","selected","426","435","2604410.java","selected","463","471","41","3","0.583333333333333","0.683168316831683"
"15973624","19373644","1920645.java","selected","363","371","2587973.java","selected","426","435","41","3","0.5","0.69"
"6803828","10637999","519949.java","selected","121","136","1051350.java","selected","86","96","41","3","0.5","0.491525423728814"
"3870229","7039259","178883.java","selected","18","26","989781.java","selected","120","132","24","3","0.538461538461538","0.617283950617284"
"5027285","9469148","258736.java","selected","8","24","1860085.java","selected","78","94","41","3","0.545454545454545","0.648514851485149"
"3031195","4725835","217085.java","selected","17","28","468727.java","selected","156","169","24","3","0.571428571428571","0.719512195121951"
"10479536","22486940","182175.java","selected","22","38","1219912.java","selected","27","37","7","3","0.526315789473684","0.729508196721312"
"2315719","13160464","1833863.java","selected","95","103","33767.java","selected","46","55","13","3","0.6","0.805970149253731"
"15006083","19594154","496129.java","selected","29","34","582316.java","selected","211","216","23","3","0.5","0.805555555555556"
"13295660","15131771","2474941.java","selected","486","496","115180.java","selected","377","386","41","3","0.692307692307692","0.715686274509804"
"342729","22984624","61445.java","default","992","1003","467119.java","selected","462","474","24","3","0.538461538461538","0.612903225806452"
"1666041","15730395","2296687.java","selected","92","102","1268821.java","selected","193","201","41","3","0.615384615384615","0.833333333333333"
"7808600","22736886","2061945.java","selected","90","101","2466451.java","selected","290","302","24","3","0.615384615384615","0.714285714285714"
"5652166","12849793","2312307.java","selected","325","335","1440276.java","selected","162","170","41","3","0.538461538461538","0.784313725490196"
"11184909","17158706","1499680.java","selected","32","45","1429786.java","selected","51","66","24","3","0.5","0.6171875"
"12335352","18306140","240671.java","selected","787","795","2738010.java","selected","551","558","41","3","0.545454545454545","0.585858585858586"
"14617665","17704409","1818629.java","selected","297","307","957763.java","selected","913","922","41","3","0.692307692307692","0.796116504854369"
"11217653","14489368","2329403.java","selected","35","46","1370230.java","selected","78","88","24","3","0.583333333333333","0.739130434782609"
"1968388","5079997","1514846.java","selected","23","31","1814816.java","selected","463","471","41","3","0.545454545454545","0.722772277227723"
"1612068","21498404","448380.java","selected","535","544","1911150.java","selected","187","196","41","3","0.583333333333333","0.789473684210526"
"13456570","13456572","1568944.java","selected","28","70","1568944.java","selected","83","129","6","3","0.666666666666667","0.844611528822055"
"12171653","15247508","2674273.java","selected","236","246","1893968.java","selected","48","60","41","3","0.533333333333333","0.741935483870968"
"15236778","19685462","70976.java","selected","71","81","1317195.java","selected","52","63","41","3","0.642857142857143","0.691588785046729"
"12849785","13295660","1440276.java","selected","49","63","2474941.java","selected","486","496","41","3","0.529411764705882","0.537974683544304"
"15911781","19560450","1372864.java","selected","426","435","395317.java","selected","124","132","41","3","0.583333333333333","0.686868686868687"
"1388732","22984624","173024.java","selected","60","72","467119.java","selected","462","474","24","3","0.538461538461538","0.537634408602151"
"49608","49609","29267.java","default","28","52","29267.java","default","58","81","36","3","0.68","0.798029556650246"
"1730732","13088021","2121037.java","selected","53","65","419321.java","selected","1244","1261","24","3","0.555555555555556","0.508196721311475"
"17122360","19373644","1119884.java","selected","577","585","2587973.java","selected","426","435","41","3","0.583333333333333","0.75"
"4630753","12117054","932718.java","selected","73","83","238616.java","selected","603","611","41","3","0.538461538461538","0.902912621359223"
"41644","211051","7356.java","default","54","62","29342.java","default","208","217","31","3","0.545454545454545","0.756756756756757"
"15115902","22571951","1321892.java","selected","426","435","1677724.java","selected","113","123","41","3","0.571428571428571","0.768421052631579"
"16566113","19371116","687849.java","selected","531","540","1878770.java","selected","153","162","41","3","0.5","0.853658536585366"
"6925877","11099387","2096239.java","selected","169","176","1068844.java","selected","594","599","23","3","0.5","0.708860759493671"
"166411","172116","19250.java","default","208","217","22719.java","default","54","62","31","3","0.545454545454545","0.756756756756757"
"6302678","8786313","25490.java","selected","1153","1164","2406121.java","selected","18","30","7","3","0.533333333333333","0.761061946902655"
"8182888","11440870","615216.java","selected","349","356","2274744.java","selected","413","422","41","3","0.666666666666667","0.707317073170732"
"7246103","9012444","2289722.java","selected","68","76","612431.java","selected","342","351","41","3","0.583333333333333","0.683333333333333"
"17619206","18703321","1219581.java","selected","643","647","611726.java","selected","264","268","41","3","0.625","0.917525773195876"
"2413963","18306141","1778122.java","selected","138","147","2738010.java","selected","565","572","41","3","0.5","0.513513513513513"
"6328532","15911781","2742293.java","selected","166","176","1372864.java","selected","426","435","41","3","0.692307692307692","0.705882352941176"
"5926450","10296435","799816.java","selected","117","127","313018.java","selected","164","172","24","3","0.545454545454545","0.6125"
"19214556","20603726","2315713.java","selected","265","273","16259.java","selected","18","26","41","3","0.545454545454545","0.5625"
"891550","9225969","96188.java","default","185","196","1695775.java","selected","96","110","7","3","0.5","0.787878787878788"
"13811176","19214553","1880284.java","selected","382","391","2315713.java","selected","229","236","41","3","0.666666666666667","0.707317073170732"
"7471502","15911781","1674263.java","selected","103","118","1372864.java","selected","426","435","41","3","0.5","0.558139534883721"
"16142436","21884793","127068.java","selected","1897","1906","515120.java","selected","1754","1762","41","3","0.583333333333333","0.696969696969697"
"145913","169124","110890.java","default","259","279","53513.java","default","205","221","31","3","0.523809523809524","0.597633136094674"
"11719427","13510421","957171.java","selected","583","591","2223309.java","selected","166","177","41","3","0.571428571428571","0.491071428571429"
"3410963","11849269","1667210.java","selected","95","111","673099.java","selected","120","131","24","3","0.588235294117647","0.493055555555556"
"1561443","6789781","2465371.java","selected","324","334","2738117.java","selected","143","153","14","3","0.5","0.759259259259259"
"14356490","17921293","559622.java","selected","93","104","240831.java","selected","96","108","24","3","0.5","0.796747967479675"
"520963","13728120","4848.java","default","9","16","2727594.java","selected","375","384","41","3","0.5","0.592233009708738"
"1666041","21433001","2296687.java","selected","92","102","1316903.java","selected","435","444","41","3","0.692307692307692","0.715686274509804"
"4133428","16385623","1090867.java","selected","542","551","1675335.java","selected","18","29","41","3","0.5","0.615384615384615"
"8977082","14489368","687012.java","selected","198","207","1370230.java","selected","78","88","24","3","0.545454545454545","0.810344827586207"
"16536091","16566113","1734265.java","selected","85","95","687849.java","selected","531","540","41","3","0.692307692307692","0.699029126213592"
"11646825","22162035","1360732.java","selected","53","70","1564011.java","selected","85","99","42","3","0.5","0.67515923566879"
"986079","16142436","2364886.java","selected","517","525","127068.java","selected","1897","1906","41","3","0.583333333333333","0.693877551020408"
"11862998","20984239","1253769.java","selected","235","251","2287112.java","selected","114","127","24","3","0.555555555555556","0.484126984126984"
"4443442","22571951","2390885.java","selected","285","295","1677724.java","selected","113","123","41","3","0.571428571428571","0.747572815533981"
"11306668","11400348","2316374.java","selected","1343","1347","515081.java","selected","30","34","41","3","0.5","0.831578947368421"
"1466801","6409829","2095498.java","selected","249","261","860471.java","selected","73","83","41","3","0.666666666666667","0.830357142857143"
"709510","940862","1239.java","default","3","17","59892.java","default","3","22","7","3","0.5","0.771186440677966"
"3207327","14313421","2341814.java","selected","114","125","179109.java","selected","311","318","41","3","0.5","0.522522522522523"
"3501324","19371116","361180.java","selected","535","544","1878770.java","selected","153","162","41","3","0.5","0.853658536585366"
"14504867","16563599","963841.java","selected","58","68","2515897.java","selected","17","28","41","3","0.571428571428571","0.683168316831683"
"19389536","21884747","1896417.java","selected","27","35","515120.java","selected","764","772","41","3","0.545454545454545","0.744897959183674"
"14499002","22571951","1689589.java","selected","906","916","1677724.java","selected","113","123","41","3","0.571428571428571","0.764705882352941"
"2413963","15932544","1778122.java","selected","138","147","1040058.java","selected","98","109","41","3","0.5","0.63963963963964"
"7246103","14313423","2289722.java","selected","68","76","179109.java","selected","336","344","41","3","0.545454545454545","0.611764705882353"
"7289717","10841569","211182.java","selected","426","435","709128.java","selected","24","34","41","3","0.538461538461538","0.657657657657658"
"738303","922793","106127.java","default","26","39","10998.java","default","116","130","30","3","0.6","0.774193548387097"
"710361","1493666","103630.java","default","8","22","1789172.java","selected","21","41","45","3","0.619047619047619","0.666666666666667"
"5079997","13614426","1814816.java","selected","463","471","526365.java","selected","543","552","41","3","0.583333333333333","0.683168316831683"
"19164864","23677179","2480556.java","selected","159","168","OpenURLInSystemBrowser.java","sample","8","15","24","3","0.6","0.76"
"2613266","21492113","1333327.java","selected","105","113","1030949.java","selected","528","537","41","3","0.5","0.69"
"1612068","19371116","448380.java","selected","535","544","1878770.java","selected","153","162","41","3","0.5","0.853658536585366"
"23677135","23677136","BubbleSort.java","sample","39","55","BubbleSort.java","sample","57","73","7","3","0.588235294117647","0.801801801801802"
"987675","1616055","467955.java","selected","32","72","1796601.java","selected","40","91","10","3","0.5","0.670241286863271"
"3501324","5406874","361180.java","selected","535","544","2732883.java","selected","106","114","41","3","0.583333333333333","0.729166666666667"
"10841569","21492113","709128.java","selected","24","34","1030949.java","selected","528","537","41","3","0.538461538461538","0.657657657657658"
"2474381","19311210","2560459.java","selected","81","86","868154.java","selected","220","224","23","3","0.5","0.692307692307692"
"3518381","6631509","2734364.java","selected","51","61","1667191.java","selected","230","237","24","3","0.5","0.569767441860465"
"6409830","20609903","860471.java","selected","85","95","1527985.java","selected","553","562","41","3","0.692307692307692","0.699029126213592"
"194320","556498","20193.java","default","8","25","121101.java","default","11","32","45","3","0.545454545454545","0.699481865284974"
"230246","4973099","59570.java","default","13","17","527591.java","selected","10","14","20","3","0.571428571428571","0.804347826086957"
"7227330","11371499","97366.java","selected","40","56","116754.java","selected","14","25","7","3","0.5","0.666666666666667"
"1666041","5406874","2296687.java","selected","92","102","2732883.java","selected","106","114","41","3","0.538461538461538","0.764705882352941"
"23677128","23677129","FTP_ApacheCommonsNet_Samples.java","sample","55","60","FTP_ApacheCommonsNet_Samples.java","sample","62","67","6","3","0.666666666666667","0.916666666666667"
"1017107","1566433","2665003.java","selected","29","55","2456274.java","selected","27","46","45","3","0.516129032258065","0.617647058823529"
